SEASON,PLAYER_NAME,POS,AGE,EXP,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,AST,STL,BLK,TO,PF
2019,Wenyen Gabriel,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Wes Iwundu,SF,24.0,2.0,18.1,1.7,4.0,0.4,1.2,1.2,1.5,0.5,2.2,1.1,0.4,0.3,0.6,1.8
2019,Wesley Johnson,SF,31.0,9.0,13.9,1.0999999999999999,3.3666666666666667,0.6333333333333333,2.033333333333333,0.3666666666666667,0.5333333333333333,0.3,1.5333333333333332,0.6,0.3666666666666667,0.3333333333333333,0.5,1.6333333333333335
2019,Wesley Matthews,SF,32.0,10.0,29.8,4.4,10.7,2.3,6.0,2.0,2.5,0.5,1.9,2.3,0.8,0.3,1.3,2.3
2019,Wesley Matthews,SF-SG,32.0,10.0,30.3,4.0,10.1,2.2,5.8,1.9,2.4,0.5,2.0,2.3,0.8,0.2,1.3,2.3
2019,Wesley Matthews,SG,32.0,10.0,29.25,2.75,9.3,1.55,5.35,1.9,2.3,0.5,1.65,2.45,0.7,0.35,1.15,1.7
2019,Will Barton,SF,28.0,7.0,27.7,4.3,10.7,1.6,4.6,1.3,1.7,0.7,3.9,2.9,0.4,0.5,1.5,1.9
2019,Will Magnay,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Willie Cauley-Stein,C,25.0,4.0,27.3,5.1,9.1,0.0,0.0,1.7,3.1,2.2,6.1,2.4,1.2,0.6,1.0,2.8
2019,Willy Hernangomez,C,24.0,3.0,14.0,2.6,5.1,0.3,0.7,1.7,2.5,2.0,3.3,1.0,0.3,0.3,1.0,1.7
2019,Wilson Chandler,PF,31.0,11.0,26.4,2.5,5.8,1.3,3.3,0.4,0.5,1.2,3.4,2.0,0.6,0.5,1.1,2.6
2019,Wilson Chandler,PF-SF,31.0,11.0,23.1,2.2,5.4,1.2,3.1,0.4,0.5,0.9,3.3,1.6,0.5,0.4,0.9,2.4
2019,Wilson Chandler,SF,31.0,11.0,15.1,1.5,4.4,0.9,2.7,0.3,0.5,0.3,2.9,0.7,0.2,0.2,0.5,1.9
2019,Xavier Tillman,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Yante Maten,PF,22.0,1.0,6.5,0.5,2.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0
2019,Yogi Ferrell,PG,25.0,3.0,15.0,2.2,5.0,0.8,2.1,0.8,0.9,0.2,1.4,1.9,0.5,0.1,0.6,0.9
2019,Yuta Watanabe,SF,24.0,1.0,11.6,1.0,3.4,0.1,1.1,0.5,0.7,0.3,1.8,0.5,0.3,0.1,0.4,0.7
2019,Zach Collins,C,21.0,2.0,17.6,2.5,5.2,0.5,1.6,1.2,1.6,1.4,2.8,0.9,0.3,0.9,1.0,2.3
2019,Zach LaVine,SG,23.0,5.0,34.5,8.4,18.0,1.9,5.1,5.0,6.0,0.6,4.0,4.5,1.0,0.4,3.4,2.2
2019,Zach Lofton,SG,26.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2019,Zaza Pachulia,C,34.0,16.0,12.9,1.3,2.8,0.0,0.1,1.4,1.8,1.5,2.4,1.3,0.5,0.3,0.8,2.2
2019,Zeke Nnaji,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Zhaire Smith,SG,19.0,1.0,18.5,2.3,5.7,1.0,2.7,1.0,1.3,0.5,1.7,1.7,0.3,0.3,1.0,1.3
2019,Zhou Qi,PF,23.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Zion Williamson,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Aaron Gordon,PF,24.0,6.0,32.5,5.4,12.4,1.2,3.8,2.4,3.6,1.7,5.9,3.7,0.8,0.6,1.6,2.0
2020,Aaron Henry,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Aaron Holiday,PG,23.0,2.0,24.5,3.5,8.5,1.3,3.3,1.1,1.3,0.3,2.0,3.4,0.8,0.2,1.3,1.8
2020,Aaron Nesmith,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Aaron Wiggins,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Abdel Nader,SF,26.0,3.0,15.8,2.2,4.8,0.9,2.3,0.9,1.2,0.3,1.6,0.7,0.4,0.4,0.8,1.4
2020,Adam Mokoka,SF,21.0,1.0,10.2,1.1,2.5,0.5,1.4,0.2,0.4,0.6,0.3,0.4,0.4,0.0,0.2,1.5
2020,Ade Murkey,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Admiral Schofield,PF,22.0,1.0,11.2,1.1,2.8,0.6,1.8,0.3,0.5,0.2,1.2,0.5,0.2,0.1,0.2,1.5
2020,Ahmad Caver,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Al Horford,C,33.0,13.0,30.2,4.8,10.6,1.5,4.2,0.9,1.2,1.5,5.3,4.0,0.8,0.9,1.2,2.1
2020,Al-Farouq Aminu,PF,29.0,10.0,21.1,1.4,4.8,0.5,2.0,1.1,1.6,1.3,3.5,1.2,1.0,0.4,0.9,1.5
2020,Alec Burks,SF,28.0,9.0,29.0,5.1,12.5,1.8,4.7,4.2,4.7,0.8,3.9,3.1,1.0,0.4,1.6,2.2
2020,Alec Burks,SF-SG,28.0,9.0,26.6,4.9,11.6,1.8,4.6,3.6,4.0,0.7,3.5,2.9,0.9,0.3,1.4,1.9
2020,Alec Burks,SG,28.0,9.0,20.2,4.3,9.3,1.8,4.3,1.9,2.3,0.6,2.5,2.1,0.7,0.0,0.8,1.2
2020,Aleem Ford,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Aleksej Pokusevski,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Alen Smailagic,C,19.0,1.0,9.9,1.4,2.9,0.2,0.9,1.1,1.4,0.7,1.2,0.9,0.2,0.3,0.8,1.0
2020,Alex Caruso,PG,25.0,3.0,18.4,1.9,4.5,0.6,1.9,1.1,1.5,0.3,1.7,1.9,1.1,0.3,0.8,1.5
2020,Alex Len,C,26.0,7.0,17.066666666666666,3.033333333333333,5.3999999999999995,0.26666666666666666,0.9,1.2,1.8333333333333333,1.8666666666666665,4.0,0.8333333333333334,0.3666666666666667,0.9,1.0333333333333334,2.3
2020,Alfonzo McKinnie,SF,27.0,3.0,14.8,1.8,4.3,0.4,1.6,0.6,0.8,0.9,1.9,0.4,0.6,0.2,0.7,1.8
2020,Alize Johnson,PF,23.0,2.0,6.9,0.7,1.7,0.2,0.5,0.4,0.6,0.9,1.9,0.4,0.2,0.1,0.4,0.7
2020,Allen Crabbe,SF,27.0,7.0,14.6,1.2,3.8,0.7,2.9,0.1,0.2,0.1,1.2,0.6,0.0,0.0,0.6,1.2
2020,Allen Crabbe,SG,27.0,7.0,18.6,1.9,5.1,1.1,3.3,0.3,0.4,0.4,2.0,1.0,0.5,0.1,0.4,1.3
2020,Allen Crabbe,SG-SF,27.0,7.0,17.6,1.7,4.8,1.0,3.2,0.3,0.4,0.3,1.8,0.9,0.4,0.1,0.5,1.3
2020,Allonzo Trier,SG,24.0,2.0,12.1,2.1,4.4,0.8,2.2,1.4,1.8,0.3,1.0,1.2,0.1,0.2,0.9,1.2
2020,Alperen Sengun,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Amile Jefferson,PF,26.0,2.0,4.1,0.3,0.8,0.0,0.0,0.3,0.8,0.6,0.7,0.2,0.1,0.2,0.2,0.4
2020,Amir Coffey,SG,22.0,1.0,8.8,1.3,3.0,0.3,1.1,0.3,0.6,0.2,0.7,0.8,0.3,0.1,0.4,1.1
2020,Andre Drummond,C,26.0,8.0,31.633333333333336,7.3,13.6,0.19999999999999998,0.9333333333333332,2.8333333333333335,5.1000000000000005,4.0,10.033333333333333,2.433333333333333,1.8,1.5666666666666667,3.6,3.4
2020,Andre Iguodala,SF,36.0,16.0,19.9,1.8,4.2,0.7,2.2,0.3,0.7,0.8,2.9,2.4,0.7,1.0,1.2,1.7
2020,Andre Roberson,SF,28.0,6.0,12.4,1.1,4.1,0.4,2.0,0.1,0.3,1.0,2.9,0.6,0.1,0.4,0.3,1.9
2020,Andrew Wiggins,SF,24.0,6.0,34.199999999999996,7.8999999999999995,17.533333333333335,2.0,5.866666666666667,3.466666666666667,5.0,1.2666666666666666,3.6999999999999997,3.6666666666666665,0.9333333333333332,1.0999999999999999,2.3333333333333335,2.3333333333333335
2020,Anfernee Simons,SG,20.0,2.0,20.7,3.1,7.7,1.1,3.2,1.1,1.3,0.4,1.8,1.4,0.4,0.1,0.9,1.9
2020,Ante Zizic,C,23.0,3.0,10.0,1.9,3.3,0.0,0.0,0.6,0.9,0.8,2.2,0.3,0.3,0.2,0.5,1.2
2020,Anthony Davis,PF,26.0,8.0,34.4,8.9,17.7,1.2,3.5,7.2,8.5,2.3,7.0,3.2,1.5,2.3,2.5,2.5
2020,Anthony Edwards,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Anthony Gill,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Anthony Lamb,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Anthony Tolliver,PF,34.0,12.0,15.0,1.075,3.1,0.825,2.55,0.35,0.475,0.5,1.975,0.7,0.35,0.175,0.575,1.175
2020,Antonius Cleveland,SG,25.0,2.0,4.2,0.4,1.3,0.0,0.3,0.3,0.5,0.2,0.5,0.1,0.1,0.3,0.2,0.7
2020,Anzejs Pasecniks,C,24.0,1.0,16.2,2.3,4.3,0.0,0.1,1.3,2.1,1.6,2.4,0.7,0.3,0.4,0.9,2.8
2020,Aric Holman,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Armoni Brooks,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Arnoldas Kulboka,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Aron Baynes,C,33.0,8.0,22.2,4.4,9.1,1.4,4.0,1.3,1.8,1.7,4.0,1.6,0.2,0.5,1.2,3.4
2020,Austin Reaves,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Austin Rivers,SG,27.0,8.0,23.4,3.1,7.4,1.4,4.0,1.1,1.6,0.4,2.2,1.7,0.7,0.1,0.7,1.9
2020,Avery Bradley,SG,29.0,10.0,24.2,3.5,7.8,1.3,3.5,0.4,0.5,0.4,2.0,1.3,0.9,0.1,1.0,2.2
2020,Ayo Dosunmu,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,BJ Johnson,SF,24.0,2.0,8.3,0.9,3.2,0.3,0.9,0.9,1.0,0.3,1.2,0.3,0.3,0.0,0.6,0.3
2020,Bam Adebayo,PF,22.0,3.0,33.6,6.1,11.0,0.0,0.2,3.7,5.3,2.4,7.8,5.1,1.1,1.3,2.8,2.5
2020,Ben McLemore,SF,26.0,7.0,22.8,3.4,7.7,2.5,6.4,0.7,0.9,0.3,1.9,0.8,0.6,0.2,0.7,2.2
2020,Ben Simmons,PG,23.0,3.0,35.4,6.6,11.4,0.0,0.1,3.2,5.2,2.0,5.8,8.0,2.1,0.6,3.5,3.3
2020,Bismack Biyombo,C,27.0,9.0,19.4,2.8,5.2,0.0,0.0,1.7,2.8,2.3,3.5,0.9,0.2,0.9,0.9,2.2
2020,Blake Griffin,PF,30.0,10.0,28.4,4.9,13.9,1.5,6.2,4.2,5.4,0.9,3.7,3.3,0.4,0.4,2.2,1.5
2020,Boban Marjanovic,C,31.0,5.0,9.6,2.8,4.8,0.1,0.4,1.0,1.3,1.5,3.0,0.5,0.2,0.2,0.7,1.3
2020,Bobby Portis,PF,24.0,5.0,21.1,4.0,8.9,1.0,2.8,1.1,1.4,1.2,3.9,1.5,0.5,0.3,1.1,1.7
2020,Bogdan Bogdanovic,SG,27.0,3.0,29.0,5.5,12.6,2.7,7.2,1.4,1.9,0.4,3.0,3.4,1.0,0.2,1.7,2.2
2020,Bojan Bogdanovic,SF,30.0,6.0,33.1,6.6,14.8,3.0,7.3,4.0,4.4,0.6,3.5,2.1,0.5,0.1,2.5,1.7
2020,Bol Bol,PF,20.0,1.0,12.4,2.0,4.0,0.6,1.3,1.1,1.4,0.7,2.0,0.9,0.3,0.9,1.4,1.6
2020,Bones Hyland,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Brad Wanamaker,PG,30.0,2.0,19.3,2.3,5.1,0.5,1.4,1.8,1.9,0.3,1.7,2.5,0.9,0.2,1.1,1.9
2020,Bradley Beal,SG,26.0,8.0,36.0,10.4,22.9,3.0,8.4,6.8,8.0,0.9,3.3,6.1,1.2,0.4,3.4,2.2
2020,Brandon Boston Jr.,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Brandon Clarke,PF,23.0,1.0,22.4,5.1,8.3,0.4,1.1,1.5,1.9,1.6,4.4,1.4,0.6,0.8,0.9,1.7
2020,Brandon Goodwin,PG,24.0,2.0,12.6,2.2,5.6,0.8,2.6,0.8,0.9,0.3,1.8,1.5,0.4,0.1,0.9,1.3
2020,Brandon Ingram,PF,22.0,4.0,33.9,8.2,17.7,2.4,6.2,5.0,5.9,0.8,5.3,4.2,1.0,0.6,3.0,2.9
2020,Brandon Knight,PG,28.0,8.0,24.6,3.4,9.0,2.9,7.4,1.8,2.3,0.1,2.2,4.2,0.6,0.1,2.4,2.2
2020,Brandon Knight,SG,28.0,8.0,15.1,1.8,5.4,1.2,4.0,0.3,0.8,0.2,1.1,1.9,0.3,0.1,1.0,1.3
2020,Brandon Knight,SG-PG,28.0,8.0,18.5,2.4,6.7,1.8,5.2,0.8,1.4,0.2,1.5,2.8,0.4,0.1,1.5,1.6
2020,Brandon Williams,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Braxton Key,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Brian Bowen II,SF,21.0,1.0,5.2,0.5,1.7,0.0,0.3,0.0,0.0,0.2,1.0,0.0,0.0,0.2,0.2,0.5
2020,Brodric Thomas,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Brook Lopez,C,31.0,12.0,26.7,4.3,9.9,1.5,4.8,1.9,2.2,0.9,3.7,1.5,0.7,2.4,1.0,2.4
2020,Bruce Brown,PG,23.0,2.0,28.2,3.4,7.7,0.6,1.7,1.5,2.1,1.1,3.7,4.0,1.1,0.5,1.7,2.8
2020,Bruno Caboclo,C,24.0,6.0,7.766666666666666,1.3,2.8666666666666667,0.2333333333333333,1.0666666666666667,0.4000000000000001,0.4000000000000001,0.8000000000000002,1.2333333333333334,0.39999999999999997,0.5333333333333333,0.5666666666666667,0.5,1.0
2020,Bruno Fernando,C,21.0,1.0,12.7,1.8,3.6,0.1,0.7,0.5,0.9,1.2,2.3,0.9,0.3,0.3,0.8,1.9
2020,Bryn Forbes,SG,26.0,4.0,25.1,3.8,9.2,2.3,6.0,1.2,1.4,0.2,1.8,1.7,0.5,0.0,0.9,1.8
2020,Buddy Hield,SG,27.0,4.0,30.8,6.9,16.1,3.8,9.6,1.6,1.9,0.8,3.8,3.0,0.9,0.2,2.3,2.3
2020,CJ Elleby,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,CJ McCollum,SG,28.0,7.0,36.5,8.7,19.4,2.8,7.3,2.0,2.6,0.7,3.6,4.4,0.8,0.6,1.8,2.6
2020,CJ Miles,SF,32.0,15.0,16.1,1.9,5.9,1.1,3.5,1.5,2.0,0.4,0.8,1.2,1.0,0.4,0.4,1.4
2020,Cade Cunningham,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Caleb Martin,SF,24.0,1.0,17.6,2.1,4.7,1.1,2.1,0.9,1.2,0.6,1.6,1.3,0.7,0.4,0.8,1.8
2020,Caleb Swanigan,C,22.0,3.0,3.3,0.3,0.6,0.0,0.0,0.1,0.3,0.3,0.7,0.3,0.1,0.3,0.9,1.1
2020,Caleb Swanigan,PF,22.0,3.0,13.3,1.3,2.2,0.0,0.1,0.4,0.8,1.3,3.4,1.5,0.1,0.3,1.6,2.7
2020,Caleb Swanigan,PF-C,22.0,3.0,10.7,1.0,1.7,0.0,0.1,0.3,0.6,1.0,2.7,1.1,0.1,0.3,1.4,2.3
2020,Cam Reddish,SF,20.0,1.0,26.7,3.7,9.6,1.4,4.3,1.7,2.2,0.6,3.1,1.5,1.1,0.5,1.7,2.3
2020,Cam Thomas,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Cameron Johnson,PF,23.0,1.0,22.0,3.1,7.1,1.9,4.8,0.8,1.0,0.9,2.4,1.2,0.6,0.4,0.6,1.5
2020,Cameron McGriff,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Cameron Oliver,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Cameron Payne,SG,25.0,5.0,22.9,4.1,8.5,1.9,3.6,0.8,0.9,0.5,3.4,3.0,1.0,0.3,1.4,2.5
2020,Caris LeVert,SG,25.0,4.0,29.6,6.9,16.3,1.8,4.9,3.1,4.4,1.1,3.1,4.4,1.2,0.2,2.6,1.8
2020,Carlik Jones,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Carmelo Anthony,PF,35.0,17.0,32.8,5.8,13.5,1.5,3.9,2.3,2.8,1.2,5.1,1.5,0.8,0.5,1.7,2.9
2020,Carsen Edwards,SG,21.0,1.0,9.5,1.1,3.5,0.6,2.1,0.4,0.5,0.2,1.1,0.6,0.3,0.1,0.4,0.9
2020,Cassius Stanley,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Cassius Winston,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Cat Barber,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Cedi Osman,SF,24.0,3.0,29.4,4.1,9.4,1.9,4.9,1.0,1.4,0.6,3.0,2.4,0.8,0.2,1.4,2.5
2020,Chandler Hutchison,SF,23.0,2.0,18.8,2.9,6.3,0.4,1.4,1.6,2.8,0.6,3.2,0.9,1.0,0.3,1.0,1.7
2020,Chandler Parsons,PF,31.0,9.0,10.8,1.0,3.6,0.8,2.8,0.0,0.0,0.2,1.2,0.6,0.8,0.2,0.6,0.6
2020,Charles Bassey,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Charlie Brown Jr.,SG,22.0,1.0,4.0,0.6,1.9,0.3,0.9,0.5,0.5,0.2,0.2,0.2,0.2,0.2,0.3,0.3
2020,Chasson Randle,PG,26.0,3.0,13.3,0.0,1.3,0.0,0.7,1.7,2.0,0.0,0.7,1.7,0.7,0.0,0.0,1.0
2020,Chaundee Brown Jr.,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Cheick Diallo,C,23.0,4.0,10.2,2.0,3.0,0.0,0.1,0.7,0.8,0.6,2.1,0.5,0.2,0.3,0.7,1.2
2020,Chimezie Metu,C,22.0,2.0,5.8,1.3,2.3,0.0,0.1,0.6,0.7,0.7,1.2,0.6,0.2,0.3,0.6,0.4
2020,Chris Boucher,C,27.0,3.0,13.2,2.3,4.8,0.6,1.9,1.5,1.9,1.7,2.7,0.4,0.4,1.0,0.5,1.8
2020,Chris Chiozza,PG,24.0,2.0,14.0,1.8333333333333333,4.766666666666667,0.9333333333333332,2.4333333333333336,0.16666666666666666,0.16666666666666666,0.26666666666666666,1.5666666666666667,2.966666666666667,0.7999999999999999,0.13333333333333333,1.1,1.3
2020,Chris Clemons,SG,22.0,1.0,8.8,1.7,4.3,1.1,3.2,0.3,0.3,0.1,0.8,0.8,0.3,0.2,0.6,0.8
2020,Chris Duarte,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Chris Paul,PG,34.0,15.0,31.5,6.2,12.7,1.6,4.3,3.6,4.0,0.4,4.6,6.7,1.6,0.2,2.3,2.3
2020,Chris Silva,PF,23.0,1.0,7.9,1.1,1.8,0.0,0.1,0.8,1.3,1.4,1.5,0.5,0.2,0.5,0.7,1.9
2020,Chris Smith,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Christian Wood,PF,24.0,4.0,21.4,4.6,8.2,0.9,2.3,2.9,3.9,1.7,4.6,1.0,0.5,0.9,1.4,1.6
2020,Chuma Okeke,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Clint Capela,C,25.0,6.0,32.8,6.3,9.9,0.0,0.0,1.4,2.7,4.3,9.5,1.2,0.8,1.8,1.6,2.6
2020,Coby White,PG,19.0,1.0,25.8,4.8,12.2,2.0,5.8,1.6,2.0,0.4,3.1,2.7,0.8,0.1,1.7,1.8
2020,Cody Martin,SF,24.0,1.0,18.8,1.9,4.3,0.4,1.6,0.9,1.4,0.8,2.5,2.0,0.8,0.2,0.9,1.6
2020,Cody Zeller,C,27.0,7.0,23.1,4.3,8.3,0.3,1.3,2.1,3.1,2.8,4.3,1.5,0.7,0.4,1.3,2.4
2020,Cole Anthony,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Collin Sexton,PG,21.0,2.0,33.0,7.9,16.7,1.5,3.9,3.5,4.1,0.9,2.2,3.0,1.0,0.1,2.4,2.2
2020,Corey Brewer,PF,33.0,13.0,6.6,0.4,0.8,0.0,0.2,0.2,0.6,0.4,1.2,0.4,0.8,0.0,0.4,1.4
2020,Corey Kispert,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Cory Joseph,PG,28.0,9.0,24.4,2.4,5.7,0.8,2.2,0.8,1.0,0.6,2.0,3.5,0.7,0.3,1.1,1.8
2020,Courtney Lee,SG,34.0,12.0,14.4,1.7,3.4,0.9,2.0,0.3,0.3,0.3,1.0,0.5,0.8,0.3,0.5,1.4
2020,Craig Sword,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Cristiano Felicio,C,27.0,5.0,17.5,1.5,2.5,0.0,0.1,0.8,1.0,2.5,2.1,0.7,0.5,0.1,0.8,1.5
2020,D'Angelo Russell,PG,23.0,5.0,32.36666666666667,7.866666666666667,18.533333333333335,3.4333333333333336,9.5,3.6666666666666665,4.466666666666667,0.3666666666666667,3.733333333333333,6.366666666666667,1.1333333333333333,0.3,3.4,1.8666666666666665
2020,D.J. Augustin,PG,32.0,12.0,24.9,3.2,8.1,1.2,3.5,2.8,3.2,0.4,1.8,4.6,0.6,0.0,1.5,1.3
2020,D.J. Wilson,PF,23.0,3.0,9.8,1.4,3.6,0.5,2.0,0.3,0.5,0.3,2.2,0.7,0.1,0.1,0.5,0.9
2020,DJ Stewart,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,DaQuan Jeffries,SG,22.0,1.0,10.8,1.5,3.1,0.4,1.4,0.4,0.5,0.2,1.2,0.5,0.3,0.1,0.2,1.5
2020,Daishen Nix,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Dakota Mathias,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Dalano Banton,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Damian Jones,C,24.0,4.0,16.1,2.2,3.2,0.0,0.2,1.1,1.5,1.3,2.4,0.6,0.5,0.7,0.5,2.7
2020,Damian Lillard,PG,29.0,8.0,37.5,9.5,20.4,4.1,10.2,7.0,7.8,0.5,3.8,8.0,1.1,0.3,2.9,1.7
2020,Damion Lee,SG,27.0,3.0,29.0,4.3,10.4,1.7,4.9,2.2,2.6,0.7,4.2,2.7,1.0,0.1,1.4,2.4
2020,Damyean Dotson,SG,25.0,3.0,17.4,2.5,6.0,1.2,3.4,0.5,0.7,0.2,1.7,1.2,0.5,0.1,0.4,0.9
2020,Daniel Gafford,C,21.0,1.0,14.2,2.2,3.1,0.0,0.0,0.7,1.4,1.2,1.3,0.5,0.3,1.3,0.7,2.3
2020,Daniel Oturu,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Daniel Theis,C,27.0,3.0,24.1,3.7,6.6,0.5,1.5,1.3,1.8,2.2,4.4,1.7,0.6,1.3,0.8,3.4
2020,Danilo Gallinari,PF,31.0,11.0,29.6,5.8,13.2,2.9,7.1,4.3,4.8,0.5,4.6,1.9,0.7,0.1,1.2,1.2
